인덱스,공모전명,기업명,기업형태,시상규모,공모분야,참여대상,접수기간,활동혜택
109925,2022 내가 지도한 아동청소년 우수사례 수기 공모전,"세종사이버대학교 아동가족학부, 한국청소년수련시설협회",비영리단체/협회/재단,270만 원,문학/시나리오,"대학생, 직장인/일반인",22.11.7 ~ 22.11.30,기타
109926,2023년 문화일보 신춘문예,문화일보,중소기업,1400만 원,문학/시나리오,대상 제한 없음,22.11.4 ~ 22.12.2,기타
109927,2022년 서울미래유산 인생사진 공모전,서울특별시,공공기관/공기업,100만 원,사진/영상/UCC,대상 제한 없음,22.11.4 ~ 22.12.2,기타
109928,2022년 의정부시 시정발전 제안 공모전,의정부시,공공기관/공기업,1000만 원,기획/아이디어,대상 제한 없음,22.11.7 ~ 22.11.18,기타
109930,보훈교육연구원 제1회 보훈연구 논문 공모전,보훈교육연구원,비영리단체/협회/재단,200만 원,학술,대상 제한 없음,22.9.27 ~ 22.11.22,"기타, 상장 수여"
109931,2022 국토도시 데이터 분석과제,한국토지주택공사,공공기관/공기업,1200만 원,과학/공학,대상 제한 없음,22.7.1 ~ 22.11.30,기타
109934,2023 제4회 오륙도신문신춘문예 공모,오륙도신문,중소기업,300만 원,문학/시나리오,"대학생, 직장인/일반인",22.10.15 ~ 22.12.9,기타
109937,2023 영남일보 문학상,영남일보,중소기업,1400만 원,문학/시나리오,대상 제한 없음,22.11.1 ~ 22.12.8,"기타, 상장 수여"
109939,2023 한국일보 신춘문예 공모,한국일보,중소기업,1500만 원,문학/시나리오,대상 제한 없음,22.11.1 ~ 22.12.2,기타
109940,2023 서울신문 신춘문예,서울신문,중소기업,1800만 원,문학/시나리오,대상 제한 없음,22.11.1 ~ 22.12.2,기타
109942,2023년 현대경제신문 신춘문예,현대경제신문,중소기업,1500만 원,문학/시나리오,대상 제한 없음,22.11.1 ~ 22.12.16,"기타, 상장 수여"
109943,매일신문 2023 매일신춘문예 공모,매일신문,중소기업,3200만 원,문학/시나리오,대상 제한 없음,22.11.1 ~ 22.12.5,기타
109960,2022년 제3회 서초구치매안심센터 치매인식개선 이모티콘 공모전,서초구보건소 치매안심센터,비영리단체/협회/재단,65만 원,디자인/순수미술/공예,청소년,22.11.2 ~ 22.11.30,기타
109977,"총 상금 300만원, 내 일상을 추천해! 네 인생을 칭찬해!",라이나전성기재단,비영리단체/협회/재단,300만 원,사진/영상/UCC,대상 제한 없음,22.11.1 ~ 22.11.27,기타
110006,신외환법 국민의견 제안 공모전,기획재정부,공공기관/공기업,695만 원,기획/아이디어,대상 제한 없음,22.11.8 ~ 22.11.28,기타
110039,<경기창조경제혁신센터 X LG디스플레이> 2023 LG Dream Play with GCCEI 참여기업 모집 (~11/25),경기창조경제혁신센터 / LG디스플레이,대기업,-,창업,대상 제한 없음,22.11.8 ~ 22.11.25,기타
110052,제3회 가산 환경사랑 어린이 미술대회 (~11/18),광동제약,기타,-,디자인/순수미술/공예,청소년,22.9.19 ~ 22.11.18,기타
110054,2022 KCESI 혁신 아이디어 대국민 공모전,재단법인 대한건설기계안전관리원,공공기관/공기업,1250만 원,기획/아이디어,대상 제한 없음,22.10.19 ~ 22.11.18,상장 수여
110083,[2022 제2회 K-water AI 경진대회] 수돗물 수요예측 AI 알고리즘 개발,(주)인공지능팩토리,중소기업,1000만 원,과학/공학,대상 제한 없음,22.11.8 ~ 22.12.9,기타
110088,내일채움공제 가입자 80만 달성 기념! 숏폼 콘텐츠 공모전!,주식회사 효플,중소기업,1000만 원,광고/마케팅,대상 제한 없음,22.11.10 ~ 22.12.5,기타
110089,버추얼 인플루언서 콘테스트,조이비오,중소기업,-,사진/영상/UCC,대상 제한 없음,22.11.7 ~ 22.11.14,기타
110099,2022년 유니버설 모빌리티 디자인 공모전,나두메이커스페이스,공공기관/공기업,1000만 원,디자인/순수미술/공예,대학생,22.11.7 ~ 22.11.30,"기타, 상장 수여"
110105,2022년 제12회 백년서평 공모,백년어서원,기타,100만 원,문학/시나리오,"대학생, 직장인/일반인",22.9.1 ~ 23.5.31,기타
110106,제2회 레벨업 공모전,아이피프라임,중소기업,236만 원,문학/시나리오,대상 제한 없음,22.11.15 ~ 22.12.12,기타
110107,2023 경향신문 신춘문예 공모,경향신문,중소기업,1100만 원,문학/시나리오,대상 제한 없음,22.11.7 ~ 22.11.30,기타
110109,2023 문학뉴스 & 시산맥 신춘문예 공모,문학뉴스 & 시산맥,중소기업,300만 원,문학/시나리오,"대학생, 직장인/일반인",22.11.1 ~ 23.1.20,기타
110110,제2회 이천의 하루 아카이브 -이천시기록관 일기 수집 공모전,이천시,공공기관/공기업,-,문학/시나리오,대상 제한 없음,22.4.1 ~ 22.12.31,기타
110112,메타버스 김해 안내 도우미 캐릭터(NPC) 공모전,김해시,공공기관/공기업,210만 원,캐릭터/만화/게임,대상 제한 없음,22.11.1 ~ 22.11.21,기타
110113,2022년도 국민연금공단 국민 참여 예산 절감 아이디어 공모전,국민연금공단,공공기관/공기업,-,기획/아이디어,대상 제한 없음,22.11.1 ~ 22.11.18,기타
110116,제주데이터허브 영상인포그래픽 공모전,(재)제주테크노파크,중소기업,500만 원,사진/영상/UCC,대상 제한 없음,22.10.7 ~ 22.11.18,기타
110118,영리해 편지 공모전 10년 후의 내가 오늘의 나에게 쓰는 편지,사단법인 유쾌한반란,중소기업,30만 원,문학/시나리오,"대학생, 직장인/일반인",22.11.7 ~ 22.12.4,기타
110119,2023년 광남일보 신춘문예,광남일보,중소기업,600만 원,문학/시나리오,대상 제한 없음,22.11.8 ~ 22.12.18,기타
110121,제19회 세계문학상,세계일보,중소기업,5000만 원,문학/시나리오,대상 제한 없음,22.11.8 ~ 22.12.15,기타
110122,2022 제1회 새책탐험 문학공모,광주광역시/광주주시지속가능발전협의회 / 파종모종/성난비건,중소기업,100만 원,문학/시나리오,대상 제한 없음,22.11.4 ~ 22.11.13,기타
110124,세계일보 2023 신춘문예 공모,세계일보,중소기업,1100만 원,문학/시나리오,대상 제한 없음,22.11.7 ~ 22.12.7,기타
110126,경기창조경제혁신센터 X LG디스플레이 2023 LG Dream Play with GCCEI 참여기업 모집,경기창조경제혁신센터 / LG디스플레이,중견기업,-,창업,대상 제한 없음,22.11.8 ~ 22.11.25,기타
110127,현풍닭칼국수 영상 & 포스터 청소년 공모전,(주)지앤씨신칼 / 현풍닭칼국수,중소기업,450만 원,사진/영상/UCC,청소년,22.9.15 ~ 22.11.30,기타
110129,ARTCORN2023 서울 O2O 전시 작가 공모,데브스타,중소기업,1000만 원,디자인/순수미술/공예,"대학생, 직장인/일반인",22.11.8 ~ 22.12.11,기타
110130,2022 서초 숏폼 영상콘텐츠 공모전,서초구,공공기관/공기업,500만 원,사진/영상/UCC,대상 제한 없음,22.11.7 ~ 22.12.4,"기타, 상장 수여"
110131,제3회 대전관광 ESG혁신 아이디어 공모전,대전관광공사,공공기관/공기업,200만 원,기획/아이디어,대상 제한 없음,22.10.13 ~ 22.11.11,기타
110133,2022년 김제시 블로그 콘텐츠 공모전,김제시,공공기관/공기업,250만 원,사진/영상/UCC,대상 제한 없음,22.10.28 ~ 22.11.23,기타
110170,[현대자동차] 디지털 아트 콘테스트 ‘Freedom Of Movement’,현대자동차,대기업,3000만 원,디자인/순수미술/공예,대상 제한 없음,22.11.9 ~ 22.12.2,기타
110192,2022 청소년활동 안전 공모전 - 안전사고 예방 아이디어 및 우수사례-,청소년활동진흥원,공공기관/공기업,180만 원,기획/아이디어,대상 제한 없음,22.10.11 ~ 22.11.18,기타
110215,"총 2OO,OOO POLA! 폴라리스쉐어 큐레이션 베타 1 시즌",폴라리스쉐어테크,스타트업,450만 원,기타,대상 제한 없음,22.11.9 ~ 22.11.22,기타
110222,제 2회 디지털 콘텐츠 시나리오 공모전,한국전자기술연구원,기타,1000만 원,사진/영상/UCC,"대학생, 직장인/일반인",22.11.8 ~ 22.12.2,실제상용화
110226,[추천이벤트]제10회 국토교통기술 아이디어 공모전 대국민투표 EVENT(~11/10),국토교통과학기술진흥원,기타,-,기타,대상 제한 없음,22.11.8 ~ 22.11.10,기타
110238,한국부동산원 홍보 콘텐츠 공모전,한국부동산원,공공기관/공기업,1000만 원,사진/영상/UCC,대상 제한 없음,22.10.17 ~ 22.12.12,기타
110272,2022 북극협력주간 극지 시민 토론대회,부산광역시,공공기관/공기업,140만 원,과학/공학,대상 제한 없음,22.11.7 ~ 22.11.25,기타
110299,"미추홀, 쇼츠와 함께(미쇼전) 2022 미추홀 무비로드 영상 공모전",미추홀구 / 더 퍼스트 팀,기타,1000만 원,사진/영상/UCC,대상 제한 없음,22.11.7 ~ 22.12.7,"기타, 상장 수여"
110302,2022년 용산구 청소년 정책제안 공모전,용산청소년문화의집,비영리단체/협회/재단,-,기획/아이디어,청소년,22.10.13 ~ 22.11.25,기타
110303,한올바이오파마 약대생 아이디어 공모전,한올바이오파마,중소기업,-,기획/아이디어,대학생,22.11.3 ~ 22.11.28,기타
110304,내일채움공제 가입자 80만 달성 기념! 숏폼 콘텐츠 공모전,중소벤처기업진흥공단,공공기관/공기업,1000만 원,사진/영상/UCC,대상 제한 없음,22.11.10 ~ 22.12.5,기타
110306,마실대학 AI순이 콘텐츠 전국 공모전,(재)용인시산업진흥원,비영리단체/협회/재단,1250만 원,과학/공학,대학생,22.11.7 ~ 22.11.25,"기타, 상장 수여"
110307,보령의 문화재-UCC 영상 공모전,보령문화원,비영리단체/협회/재단,290만 원,사진/영상/UCC,대상 제한 없음,22.11.14 ~ 22.11.25,기타
110308,제9회 광명시 인권아이디어 공모전,광명시,공공기관/공기업,-,기획/아이디어,대상 제한 없음,22.11.1 ~ 22.11.25,기타
110318,한국공연프로듀서협회 주관 연극/뮤지컬 공연 제작사 통합 정기 오디션,"현대자동차그룹, (사)한국공연프로듀서협회 / 현대자동차그룹 대학 연극뮤지컬 페스티벌 사무국",중견기업,-,예체능/패션,"대학생, 직장인/일반인",22.11.9 ~ 22.11.25,기타
110320,현풍닭칼국수 영상 & 포스터 공모전,(주)지앤씨신칼 / 현풍닭칼국수,중소기업,450만 원,디자인/순수미술/공예,"대학생, 직장인/일반인",22.9.15 ~ 22.11.30,기타
110321,제 7회 현대 키즈 모터쇼,현대자동차,중견기업,-,디자인/순수미술/공예,청소년,22.11.7 ~ 22.12.16,"기타, 상장 수여"
110379,‘2022 소아 엑스레이 데이터 과제’ 인공지능 학습용 데이터를 이용한 서비스 아이디어 개발 챌린지,어반에이핏,중소기업,1000만 원,기획/아이디어,"대학생, 직장인/일반인",22.11.8 ~ 22.11.21,상장 수여
110384,[총 상금 500만] GS칼텍스 ?미세플라스틱 저감 캠페인 서포터즈 & 영상공모전 참여자 모집(~11/21),사단법인 자연의벗연구소,비영리단체/협회/재단,500만 원,사진/영상/UCC,대상 제한 없음,22.11.8 ~ 22.11.21,"기타, 상장 수여"
110390,김만덕 아카이빙-기억공모전,"재단법인김만덕재단, 제주특별자치도",공공기관/공기업,50만 원,사진/영상/UCC,대상 제한 없음,22.10.16 ~ 22.11.30,기타
110417,[추천공모전]라이프로그 빅데이터 활용 및 제안 해커톤(~11/20),과학기술정보통신부,기타,880만 원,기타,"대학생, 직장인/일반인",22.11.1 ~ 22.11.20,기타
110422,제2회 디하라 디자인 공모전,주식회사 유니그랜트하이,중소기업,-,디자인/순수미술/공예,대상 제한 없음,22.12.1 ~ 22.12.31,기타
110431,*사진공모전* 제17회 자원봉사자의날 기념 2022 전국자원봉사자대회,한국자원봉사협의회,비영리단체/협회/재단,-,사진/영상/UCC,대상 제한 없음,22.11.10 ~ 22.11.18,"해외연수, 전시기회"
110435,국세청 실시간 소득파악 제도(RTI) 콘텐츠 공모전,국세청,공공기관/공기업,800만 원,네이밍/슬로건,대상 제한 없음,22.11.10 ~ 22.12.6,기타
110437,대전스타트업파크 데모데이,주식회사촉,중소기업,-,창업,직장인/일반인,22.10.31 ~ 22.11.13,기타
110439,필로소피아벤처스 Web3 데모데이(Philosophia Ventures Web3 Demo Day),필로소피아벤처스,기타,450만 원,창업,대상 제한 없음,22.10.31 ~ 22.11.13,기타
110446,2022년 대학생 창작 영상 공모전 (ECO기록) 2차 모집,방송콘텐츠진흥재단,비영리단체/협회/재단,800만 원,사진/영상/UCC,대학생,22.11.10 ~ 22.11.30,기타
110447,제4차 여성과 함께하는 평화 국제회의 국제 청년 영상 공모전,외교부,공공기관/공기업,650만 원,사진/영상/UCC,"대학생, 직장인/일반인",22.11.10 ~ 22.12.5,기타
110448,2022년 강남지구 공예·민속거리 공공디자인 공모전,"진주시, 강남지구 도시재생현장지원센터",공공기관/공기업,2100만 원,디자인/순수미술/공예,대상 제한 없음,22.11.1 ~ 22.11.21,"기타, 상장 수여"
110449,제3회 쿠마 켄고&히가시카와 KAGU 디자인 공모전,홋카이도 히가시카와정,기타,800만 원,디자인/순수미술/공예,"청소년, 대학생",22.11.1 ~ 23.2.28,기타
110451,실시간소득파악제도(RTI) 콘텐츠 공모전,국세청,공공기관/공기업,800만 원,사진/영상/UCC,대상 제한 없음,22.11.10 ~ 22.12.6,기타
110452,짐싸 캐릭터 네이밍 공모전,짐싸,중소기업,-,네이밍/슬로건,대상 제한 없음,22.11.8 ~ 22.11.22,기타
110455,디지털 아트 콘테스트 Freedom Of Movement,현대자동차,대기업,3000만 원,사진/영상/UCC,대상 제한 없음,22.11.9 ~ 22.12.2,상장 수여
110466,제1회 담양군 민간기록물 수집 공모전,담양군,공공기관/공기업,500만 원,기타,대상 제한 없음,22.10.12 ~ 22.11.30,기타
110468,2022 양주시 스마트시티 시민 아이디어 공모,양주시,공공기관/공기업,200만 원,기획/아이디어,대상 제한 없음,22.10.31 ~ 22.11.14,기타
110469,2022년 하반기 영동군 국민제안 공모,충청북도 영동군,공공기관/공기업,270만 원,기획/아이디어,대상 제한 없음,22.11.4 ~ 22.11.25,기타
110479,2030 대학생 남북통합문화 아이디어 공모전 재공모,통일부 남북통합문화센터,비영리단체/협회/재단,300만 원,기획/아이디어,대학생,22.9.26 ~ 22.11.16,기타
110481,2022년 지식재산 교육 숏폼 영상 공모전,한국발명진흥회,비영리단체/협회/재단,290만 원,사진/영상/UCC,대상 제한 없음,22.11.1 ~ 22.11.30,기타
110495,제4차 여성과 함께하는 평화 국제회의(12.15) 사전 부대행사 - 국제 청년 영상 공모전 (주최: 외교부) -,주식회사 메쉬커뮤니케이션,중소기업,650만 원,기획/아이디어,"대학생, 직장인/일반인",22.11.10 ~ 22.12.5,기타
110533,무장애 실내놀이터 상상그림 공모전,사단법인 장애물없는생활환경시민연대,비영리단체/협회/재단,45만 원,디자인/순수미술/공예,청소년,22.11.8 ~ 22.11.25,기타
110594,2022 인천콘텐츠코리아랩 X 인천서구문화도시센터 상상워크숍,인천콘텐츠코리아랩,공공기관/공기업,200만 원,기획/아이디어,대상 제한 없음,22.11.9 ~ 22.11.23,"기타, 상장 수여"
